fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
ThreeSR/Awesome-Inference-Time-Scaling,Python,400,2025-01-29 15:02:41,2026-09-06 03:36:03,https://github.com/ThreeSR/Awesome-Inference-Time-Scaling,Paper List of Inference/Test Time Scaling/Computing,推理/测试时间缩放/计算论文列表
zibaee-2021/DJ_int_proj,Python,0,2025-06-24 23:00:15,2026-09-06 02:36:10,https://github.com/zibaee-2021/DJ_int_proj,,
wuhjie/ai_scientist,Python,0,2026-05-12 03:21:08,2026-09-06 02:16:52,https://github.com/wuhjie/ai_scientist,,
chenin-wang/awesome_ai_paper,Python,64,2024-06-17 19:05:19,2026-09-06 02:04:19,https://github.com/chenin-wang/awesome_ai_paper,,
pratapkumarmuddada/awesome-nano-bnana-prompts,TypeScript,0,2026-09-05 22:55:45,2026-09-05 22:58:40,https://github.com/pratapkumarmuddada/awesome-nano-bnana-prompts,,
natemurthy/world-models,,5,2026-08-09 15:32:20,2026-09-05 21:49:27,https://github.com/natemurthy/world-models,A public study and examination of world models in applied AI research engineering,对应用人工智能研究工程中的世界模型的公开研究和检验
PetroIvaniuk/llms-tools,,327,2023-05-10 02:06:28,2026-09-05 21:18:21,https://github.com/PetroIvaniuk/llms-tools,A list of LLMs Tools & Projects,法学硕士工具和项目列表
AspirinCode/papers-for-molecular-design-using-DL,,952,2023-02-28 15:08:10,2026-09-05 21:02:43,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,List of Molecular and Material design using Generative AI and Deep Learning ,使用生成式人工智能和深度学习的分子和材料设计列表
tobias-weiss-ai-xr/quantum-computing-research,Python,0,2026-08-20 13:29:21,2026-09-05 19:51:45,https://github.com/tobias-weiss-ai-xr/quantum-computing-research,,
tobias-weiss-ai-xr/writing-research,Python,0,2026-09-03 15:37:37,2026-09-05 19:51:10,https://github.com/tobias-weiss-ai-xr/writing-research,,
tobias-weiss-ai-xr/software-development-research,TeX,1,2026-08-20 05:10:22,2026-09-05 19:50:44,https://github.com/tobias-weiss-ai-xr/software-development-research,,
shaopeiye0-oss/QAFI2,Jupyter Notebook,0,2026-08-14 15:57:11,2026-09-05 18:03:53,https://github.com/shaopeiye0-oss/QAFI2,QAFI: Quantitative Assessment of Functional Impact - ML framework for protein variant prediction,QAFI：功能影响的定量评估 - 用于蛋白质变异预测的 ML 框架
pjdurden/claude-skills-live,TypeScript,2,2026-08-07 08:49:13,2026-09-06 18:15:55,https://github.com/pjdurden/claude-skills-live,"Curated, continuously verified index of Claude Code and Agent Skills tooling. Every entry re-checked daily; anything archived, deleted or 90 days quiet is flagged and delisted.",精心策划、持续验证的克劳德代码和代理技能工具索引。每天重新检查每个条目；任何存档、删除或 90 天静默的内容都会被标记并除名。
Dharam13/SentiMind,TypeScript,0,2026-02-02 20:36:53,2026-09-05 14:51:31,https://github.com/Dharam13/SentiMind,"Sentimind is a scalable, microservices-based sentiment analysis platform that tracks and analyzes public opinion about brands across news, social media, and blog sources. It continuously ingests recent mentions, processes them with advanced NLP models (including BERT), and presents sentiment trends and insights via a user dashboard.",Sentimind 是一个可扩展、基于微服务的情绪分析平台，可以跟踪和分析新闻、社交媒体和博客来源中有关品牌的公众舆论。它不断吸收最近的提及，使用先进的 NLP 模型（包括 BERT）对其进行处理，并通过用户仪表板呈现情绪趋势和见解。
PathologyFMs/PathologyFMs.github.io,JavaScript,0,2026-09-05 12:28:19,2026-09-05 13:28:30,https://github.com/PathologyFMs/PathologyFMs.github.io,"A curated catalog of pathology foundation models for computational pathology; tile & slide vision encoders, vision-language, multimodal & generative models, with papers, code & benchmarks.",计算病理学病理学基础模型的精选目录；平铺和滑动视觉编码器、视觉语言、多模式和生成模型，以及论文、代码和基准。
dibalokechanda/PFMs,JavaScript,0,2026-08-08 18:49:49,2026-09-05 13:28:22,https://github.com/dibalokechanda/PFMs,"A curated catalog of pathology foundation models for computational pathology; tile & slide vision encoders, vision-language, multimodal & generative models, with papers, code & benchmarks.",计算病理学病理学基础模型的精选目录；平铺和滑动视觉编码器、视觉语言、多模式和生成模型，以及论文、代码和基准。
sokrypton/py2Dmol,Jupyter Notebook,100,2025-10-29 06:13:02,2026-09-05 12:42:47,https://github.com/sokrypton/py2Dmol,,
ssolo/gene-content-grammar,Python,0,2026-09-04 07:23:36,2026-09-05 12:04:21,https://github.com/ssolo/gene-content-grammar,Ising gene-content denoiser: improved ancestral genome reconstruction using a learned gene-content grammar,Ising 基因内容降噪器：使用学习的基因内容语法改进祖先基因组重建
ryancahildebrandt/awesome_slop,Go Template,0,2025-07-25 08:34:28,2026-09-05 08:20:42,https://github.com/ryancahildebrandt/awesome_slop,LLM reading list,LLM阅读清单
odin-loki/Ideas,Python,0,2026-04-18 13:10:57,2026-09-05 08:18:39,https://github.com/odin-loki/Ideas,Ideas and my Research.,想法和我的研究。
databricks-industry-solutions/genesis-workbench,Python,14,2024-11-12 04:17:30,2026-09-05 05:38:07,https://github.com/databricks-industry-solutions/genesis-workbench,,
MAS1-A/AMAN-Food-Price-Intelligence,Jupyter Notebook,0,2026-09-03 01:03:51,2026-09-05 04:28:06,https://github.com/MAS1-A/AMAN-Food-Price-Intelligence,Enterprise Real-Time Market Analytics & Machine Learning Food Price Forecasting Platform in Egypt.,埃及企业实时市场分析和机器学习食品价格预测平台。
theroblong/built-mo-preview,HTML,0,2026-06-04 21:18:20,2026-09-05 04:07:24,https://github.com/theroblong/built-mo-preview,,
spacenship/newDailyArxiv,Python,0,2026-05-08 13:17:08,2026-09-05 03:04:09,https://github.com/spacenship/newDailyArxiv,daily paper from Arxiv,来自 Arxiv 的日报
Nanboy-Ronan/awesome-medical-imaging-agents,Python,47,2025-11-13 03:22:06,2026-09-05 02:45:23,https://github.com/Nanboy-Ronan/awesome-medical-imaging-agents,"Awesome list for medical imaging agents: radiology agents, pathology agents, segmentation agents, medical VLM agents, self-evolving agents, benchmarks, datasets, tools, and papers.",医学成像代理的精彩列表：放射学代理、病理学代理、分割代理、医学 VLM 代理、自我进化代理、基准、数据集、工具和论文。
arxivsub/arXivSub_daily_arxiv,,4,2026-01-11 08:20:10,2026-09-05 00:46:59,https://github.com/arxivsub/arXivSub_daily_arxiv,Daily arXiv AI summarization powered by arXivSub,由 arXivSub 提供支持的每日 arXiv AI 摘要
CCGCAM/RTM-Suite,HTML,1,2026-08-03 14:43:09,2026-09-04 23:35:56,https://github.com/CCGCAM/RTM-Suite,R tools for vegetation radiative transfer modelling — leaf/canopy optics (ToolsRTM) and full SCOPE energy-balance simulation (SCOPEinR),用于植被辐射传输建模的 R 工具 - 叶/冠层光学 (ToolsRTM) 和完整 SCOPE 能量平衡模拟 (SCOPEinR)
leigao97/daily-arxiv-papers,JavaScript,0,2026-06-06 06:52:13,2026-09-06 22:31:21,https://github.com/leigao97/daily-arxiv-papers,"Daily arXiv papers on LLM systems, auto-curated by an LLM filter",关于 LLM 系统的每日 arXiv 论文，由 LLM 过滤器自动筛选
microsoft/bioemu,Python,874,2024-12-18 00:25:33,2026-09-04 22:36:24,https://github.com/microsoft/bioemu,Inference code for scalable emulation of protein equilibrium ensembles with generative deep learning,通过生成深度学习可扩展模拟蛋白质平衡集成的推理代码
srayanta24/CoFolding_SM,Jupyter Notebook,0,2026-08-16 02:04:30,2026-09-04 22:28:50,https://github.com/srayanta24/CoFolding_SM,,
joheras/Lecturas,Jupyter Notebook,20,2019-09-02 22:15:58,2026-09-04 21:58:00,https://github.com/joheras/Lecturas,,
FengxianJi/The-Library-of-AI-Scientist,Python,16,2026-02-07 18:57:18,2026-09-04 20:19:08,https://github.com/FengxianJi/The-Library-of-AI-Scientist,"Over the next month, we will implement the comprehensive paper retrieval and organization system to make this AI-Scientist agent project more concrete.",下个月，我们将实施全面的论文检索和组织系统，使这个AI-Scientist代理项目更加具体。
seggle01/PSSP_Implementation,Python,0,2026-05-29 00:16:07,2026-09-04 19:23:43,https://github.com/seggle01/PSSP_Implementation,Solving the problem of Protein Secondary Structure Prediction  using Machine Learning Techniques,利用机器学习技术解决蛋白质二级结构预测问题
zhixin612/awesome-papers-LMsys,JavaScript,81,2025-12-02 15:08:01,2026-09-06 18:15:24,https://github.com/zhixin612/awesome-papers-LMsys,Daily Arxiv Papers on LLM Systems,关于 LLM 系统的每日 Arxiv 论文
Davimity/WISDOM,Python,0,2026-07-16 06:47:14,2026-09-04 18:07:49,https://github.com/Davimity/WISDOM,"Weakly supervised, graph-Informed Surface-field Discovery and Organization of Molecular phenomena",弱监督、图形信息的表面场发现和分子现象的组织
iopwsy/arXiv_cond-mat,Python,3,2025-05-01 21:38:05,2026-09-04 17:33:20,https://github.com/iopwsy/arXiv_cond-mat,利用GitHub Action 与LLM自动更新arXiv凝聚态物理相关论文,Use GitHub Action and LLM to automatically update arXiv condensed matter physics related papers
MaybeBio/pyPaperFlow,Python,8,2026-01-12 23:52:18,2026-09-04 17:33:01,https://github.com/MaybeBio/pyPaperFlow,"An automated literature processing platform for scientific researchers, focusing on Biomedical and Computer fields",面向科研人员的自动化文献处理平台，专注于生物医学和计算机领域
flycat200267/SSG-Kla,Python,0,2026-06-15 19:14:53,2026-09-04 17:14:05,https://github.com/flycat200267/SSG-Kla,,
L3G5/sec4ai_papers,Python,1,2026-04-09 06:04:03,2026-09-04 16:48:48,https://github.com/L3G5/sec4ai_papers,It's a small model that runs daily on arxiv feed and helps me to keep in touch with arxiv without reading all of it. It was trained on my manual labels.,这是一个小模型，每天在 arxiv feed 上运行，帮助我与 arxiv 保持联系，而无需阅读所有内容。它是根据我的手动标签进行训练的。
ruihan-dong/Awesome-AMP-Design,,37,2025-01-27 13:26:39,2026-09-04 16:34:34,https://github.com/ruihan-dong/Awesome-AMP-Design,Designing antimicrobial peptides (AMPs) is awesome.,设计抗菌肽 (AMP) 非常棒。
CYandYue/Auto-Get-Papers-pro,Python,1,2025-03-29 22:51:35,2026-09-04 15:19:08,https://github.com/CYandYue/Auto-Get-Papers-pro,,
CODECRUNCHWORLDWIDE/C68-CRUNCH-BIOML,,0,2026-07-26 02:05:53,2026-09-04 13:51:16,https://github.com/CODECRUNCHWORLDWIDE/C68-CRUNCH-BIOML,"A free, open-source 12-week course that applies machine learning to biology the honest way — small, noisy, confounded data met with rigoro",为期 12 周的免费开源课程，以诚实的方式将机器学习应用于生物学——小、嘈杂、混乱的数据遇到严格的要求
mr4tt/zotbot,Python,10,2023-11-30 09:59:32,2026-09-04 11:11:48,https://github.com/mr4tt/zotbot,links!!!! lots of links. uploading my zotero library to github,链接！！！！很多链接。将我的 zotero 库上传到 github
MenkeTechnologies/zsh-more-completions,Shell,60,2018-01-31 00:15:51,2026-09-04 11:06:43,https://github.com/MenkeTechnologies/zsh-more-completions,Curated zsh completion corpus,精选 zsh 补全语料库
xianchaoxiu/LLM4OR,,18,2025-06-05 16:42:00,2026-09-04 07:53:54,https://github.com/xianchaoxiu/LLM4OR,,
reasoning-survey/Awesome-Reasoning-Foundation-Models,,657,2023-11-21 17:18:08,2026-09-04 07:13:35,https://github.com/reasoning-survey/Awesome-Reasoning-Foundation-Models,✨✨Latest Papers and Benchmarks in Reasoning with Foundation Models,✨✨基础模型推理的最新论文和基准
rithikagorrepati/multimodal-protein-function-prediction,Python,0,2026-09-04 02:31:34,2026-09-04 06:33:50,https://github.com/rithikagorrepati/multimodal-protein-function-prediction,"Multimodal deep learning for protein function prediction using sequence, annotation, and structural data.",使用序列、注释和结构数据进行蛋白质功能预测的多模态深度学习。
bsa674/bsa674,,0,2022-07-12 17:35:11,2026-09-06 09:34:43,https://github.com/bsa674/bsa674,Config files for my GitHub profile.,我的 GitHub 个人资料的配置文件。
pileofflapjacks1/grok_phase_solver,Python,0,2026-07-11 01:45:17,2026-09-06 05:20:19,https://github.com/pileofflapjacks1/grok_phase_solver,"AI-driven general solver for the X-ray crystallography phase problem: physics baselines (Patterson, direct methods, CF/HIO), MIR/MAD/MR hybrids, PhAI integration",AI 驱动的 X 射线晶体学相位问题通用求解器：物理基线（Patterson、直接法、CF/HIO）、MIR/MAD/MR 混合、PhAI 集成
DeVs2611/Spatial-protein-expression-prediction,Jupyter Notebook,0,2026-09-03 19:20:49,2026-09-03 19:26:13,https://github.com/DeVs2611/Spatial-protein-expression-prediction,"Machine learning pipeline for predicting spatial protein expression from histology image features using PCA, NMF, Random Forests, statistical modelling, and PyTorch CNNs.",用于使用 PCA、NMF、随机森林、统计建模和 PyTorch CNN 从组织学图像特征预测空间蛋白质表达的机器学习管道。
MaybeBio/Awesome-Protein-ContactMap-Prediction,HTML,1,2026-08-15 00:29:37,2026-09-03 18:29:55,https://github.com/MaybeBio/Awesome-Protein-ContactMap-Prediction,,
matrix-agent/awesome-agentic-world-modeling,TypeScript,313,2026-04-25 02:07:20,2026-09-03 16:01:34,https://github.com/matrix-agent/awesome-agentic-world-modeling,"Agentic World Modeling: Foundations, Capabilities, Laws, and Beyond",主体世界建模：基础、能力、法则及其他
Alden-Jenish-S/MethodTree_AgentSystem,Python,1,2026-07-14 12:34:32,2026-09-03 13:30:07,https://github.com/Alden-Jenish-S/MethodTree_AgentSystem,,
Alimenta-Nutrition/marathon-nutrition-app,JavaScript,1,2025-08-16 15:20:04,2026-09-03 01:57:40,https://github.com/Alimenta-Nutrition/marathon-nutrition-app,,
rafi79/DNA,Jupyter Notebook,0,2026-09-02 23:52:55,2026-09-03 00:10:42,https://github.com/rafi79/DNA,,
uhub/awesome-perl,,102,2015-08-13 01:52:42,2026-09-02 23:39:38,https://github.com/uhub/awesome-perl,"A curated list of awesome Perl frameworks, libraries and software.",精选的精彩 Perl 框架、库和软件列表。
KentoNishi/awesome-all-you-need-papers,Python,161,2021-06-10 11:29:42,2026-09-02 23:15:14,https://github.com/KentoNishi/awesome-all-you-need-papers,"A list of all ""all you need"" papers. Updated daily using the arXiv API.",所有“您需要的”论文的列表。使用 arXiv API 每日更新。
Lalith2007/Co-folding-flow-matching-with-physics-driven-RL-for-SBDD,Python,0,2026-05-23 20:13:43,2026-09-02 21:50:56,https://github.com/Lalith2007/Co-folding-flow-matching-with-physics-driven-RL-for-SBDD,,
yasumorishima/kaggle-competitions,Python,0,2025-11-24 17:27:15,2026-09-02 18:11:28,https://github.com/yasumorishima/kaggle-competitions,Kaggle competition submissions and analysis (Bronze Medal,Kaggle 竞赛提交内容和分析（铜牌
eightmm/casp17-agent,TypeScript,0,2026-09-02 15:30:06,2026-09-02 16:09:43,https://github.com/eightmm/casp17-agent,"An LLM agent's CASP17 entry — protein/RNA-ligand prediction pipeline designed, tuned, and run by Claude Opus (4.7 → 5), Apr–Aug 2026",LLM 代理的 CASP17 条目 — 由 Claude Opus 设计、调整和运行的蛋白质/RNA 配体预测管道 (4.7 → 5)，2026 年 4 月至 8 月
donutloop/donutloop-genesis,,3,2026-07-26 16:32:15,2026-09-02 15:26:09,https://github.com/donutloop/donutloop-genesis,"Donutloop Genesis - The Genesis Mission: Architecture, Strategic Initiatives, and the Multi-Institutional Ecosystem for AI and Quantum-Driven Scientific Discovery",Donutloop Genesis - Genesis 使命：人工智能和量子驱动科学发现的架构、战略计划和多机构生态系统
bellcheddar/BoltzMaker,Python,1,2026-08-22 18:16:19,2026-09-02 15:09:40,https://github.com/bellcheddar/BoltzMaker,"BoltzMaker: Boltz2 campaign-scale structure and affinity prediction, binding analysis, and run control, orchestrated end to end from a single spec file.",BoltzMaker：Boltz2 活动规模结构和亲和力预测、结合分析和运行控制，从单个规范文件端到端精心编排。
leary-comos/Awesome-Reasoning-Foundation-Models,,0,2026-03-17 17:12:35,2026-09-02 14:21:14,https://github.com/leary-comos/Awesome-Reasoning-Foundation-Models,,
EngrEeshaKhan/EngrEeshaKhan,,2,2025-12-19 20:11:39,2026-09-02 13:21:17,https://github.com/EngrEeshaKhan/EngrEeshaKhan,Machine Learning & AI Engineer | Data Science & Real-World AI Projects,机器学习和人工智能工程师 |数据科学和现实世界的人工智能项目
tornado2047/CDRscope,Python,0,2026-08-12 12:25:43,2026-09-02 11:13:19,https://github.com/tornado2047/CDRscope,,
Bibhuprasadbehera/StableProt,Python,0,2026-05-04 13:45:06,2026-09-02 04:15:06,https://github.com/Bibhuprasadbehera/StableProt,,
GOKULRAM-K/GOKULRAM-K,,0,2026-06-07 17:28:40,2026-09-06 09:29:55,https://github.com/GOKULRAM-K/GOKULRAM-K,,
gowthamvsn/int_prep,HTML,0,2026-08-03 23:16:54,2026-09-02 00:13:36,https://github.com/gowthamvsn/int_prep,,
Thomasbush9/bindocracy,Python,0,2026-08-27 22:57:24,2026-09-03 15:16:09,https://github.com/Thomasbush9/bindocracy,,
Travis13197/GRP,Python,0,2026-08-20 12:50:46,2026-09-01 21:54:59,https://github.com/Travis13197/GRP,An Effective Geometric Field Theory of Protein Space,蛋白质空间的有效几何场论
Mr-Ahmadi/Gold-Binding-Peptides,Jupyter Notebook,7,2025-05-18 00:51:53,2026-09-01 20:07:16,https://github.com/Mr-Ahmadi/Gold-Binding-Peptides,Machine Learning Perspectives on Gold-Binding Peptide,金结合肽的机器学习观点
Souvik-1234-cpu/biosmart,HTML,0,2026-03-03 21:05:52,2026-09-01 18:41:27,https://github.com/Souvik-1234-cpu/biosmart,ML based Biogas Predictive Analysis. Trained by AI Synthetically Verified by Nature,基于机器学习的沼气预测分析。由人工智能训练并经过自然综合验证
Namra-5/AChE-Drug-Discovery-Pipeline,HTML,2,2026-05-07 21:29:48,2026-09-01 16:20:30,https://github.com/Namra-5/AChE-Drug-Discovery-Pipeline,Integrated In Silico Drug Discovery Pipeline for Acetylcholinesterase (AChE) Inhibitor Discovery,用于乙酰胆碱酯酶 (AChE) 抑制剂发现的集成计算机药物发现管道
enmingxing244/AF_ClaSeq_Benchmark,Python,0,2026-06-14 03:48:09,2026-09-01 16:13:20,https://github.com/enmingxing244/AF_ClaSeq_Benchmark,"Benchmark of AF-ClaSeq against 6 conformational ensemble prediction methods (BioEmu, AlphaFlow, Cfold, SPEACH_AF, AlphaFold3, AF_Cluster) across 14 two-state protein systems, evaluated by Cα-RMSD and Ramachandran quality.",AF-ClaSeq 针对 14 个二态蛋白质系统的 6 种构象整体预测方法（BioEmu、AlphaFlow、Cfold、SPEACH_AF、AlphaFold3、AF_Cluster）的基准，通过 Cα-RMSD 和 Ramachandran 质量进行评估。
seandavi/awesome-single-cell,,3849,2016-06-29 23:41:50,2026-09-01 12:50:04,https://github.com/seandavi/awesome-single-cell,"Community-curated list of software packages and data resources for single-cell, including RNA-seq, ATAC-seq, etc.",社区精选的单细胞软件包和数据资源列表，包括 RNA-seq、ATAC-seq 等。
Lilcob/-DL_PaperReadingMeeting,HTML,248,2020-01-18 14:54:13,2026-09-01 11:19:51,https://github.com/Lilcob/-DL_PaperReadingMeeting, Deep Learning Paper Reading Meeting-Archive,深度学习论文阅读会-存档
olivdk/deep-ec,Python,0,2026-08-22 02:53:28,2026-09-01 10:55:04,https://github.com/olivdk/deep-ec,,
WanyuGroup/AI-for-Crystal-Materials,,186,2024-04-09 09:02:07,2026-09-01 10:10:24,https://github.com/WanyuGroup/AI-for-Crystal-Materials,AI for crystal materials,晶体材料人工智能
zeleny-ondrej/STNN-Weekly-Arxiv,Python,20,2024-04-23 19:22:58,2026-09-01 08:54:38,https://github.com/zeleny-ondrej/STNN-Weekly-Arxiv,Scraping repository of the most relevant topics with regards to Spatio-Temporal Neural Networks available in the arXiv archive. The repository and workflow is based on https://github.com/SpikingChen/SNN-Daily-Arxiv.,抓取 arXiv 档案中与时空神经网络最相关的主题的存储库。存储库和工作流程基于 https://github.com/SpikingChen/SNN-Daily-Arxiv。
vsokhoyan/selected_projects,,0,2026-07-15 06:26:22,2026-09-01 03:01:40,https://github.com/vsokhoyan/selected_projects,,
inoue0426/awesome-computational-biology,Python,156,2022-02-16 07:46:16,2026-09-01 02:12:58,https://github.com/inoue0426/awesome-computational-biology,Awesome list of computational biology.,很棒的计算生物学列表。
eerstar/LLM-Agent-paper-daily,Python,0,2026-02-16 00:43:31,2026-09-01 00:45:30,https://github.com/eerstar/LLM-Agent-paper-daily,,
getwilds/wilds-docker-library,Dockerfile,7,2024-02-09 09:35:34,2026-09-01 00:40:50,https://github.com/getwilds/wilds-docker-library,Collection of Docker images for use in WILDS bioinformatics workflows,用于 WILDS 生物信息学工作流程的 Docker 映像集合
theneao/CV-SAR-Seg-arxiv-daily,Python,4,2023-06-02 21:04:55,2026-09-01 00:17:18,https://github.com/theneao/CV-SAR-Seg-arxiv-daily,CV领域 个人关注方向 每日arxiv文章更新,[translate failed]
Xuchen-Li/llm-arxiv-daily,Python,146,2024-12-20 21:08:09,2026-09-01 00:14:41,https://github.com/Xuchen-Li/llm-arxiv-daily,"Automatically update arXiv papers about LLM Reasoning, LLM Evaluation, LLM & MLLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 LLM Reasoning、LLM Evaluation、LLM & MLLM 以及 Video Understanding 的 arXiv 论文。
cnlinxi/LLM-paper-daily,Python,10,2024-12-06 22:47:02,2026-09-01 00:14:28,https://github.com/cnlinxi/LLM-paper-daily,Automatically Update LLM Papers Daily using Github Actions. Ref: https://github.com/Vincentqyw/cv-arxiv-daily,使用 Github Actions 每日自动更新 LLM 论文。参考：https://github.com/Vincentqyw/cv-arxiv-daily
cmivqa/ro-arxiv-daily,Python,1,2024-09-18 17:38:27,2026-09-01 00:10:30,https://github.com/cmivqa/ro-arxiv-daily,Automatically Update Arxiv Papers Daily using Github Actions (Update Every 8th hours),使用 Github Actions 每天自动更新 Arxiv 论文（每 8 小时更新一次）
DZRRRRRR/my_arxiv_daily,Python,2,2023-12-18 16:52:43,2026-09-01 00:09:37,https://github.com/DZRRRRRR/my_arxiv_daily,,
Xuchen-Li/cv-arxiv-daily,Python,48,2024-02-07 09:44:07,2026-09-01 00:08:00,https://github.com/Xuchen-Li/cv-arxiv-daily,"Automatically update arXiv papers about SOT & VLT,  Multi-modal Learning, LLM and Video Understanding using Github Actions.",使用 Github Actions 自动更新有关 SOT 和 VLT、多模式学习、LLM 和视频理解的 arXiv 论文。
YuzeHao2023/daily-arxiv-ai4cheme,Python,14,2026-01-19 15:43:07,2026-09-01 00:00:54,https://github.com/YuzeHao2023/daily-arxiv-ai4cheme,🎓Automatically Update AI4Chemical-Engineering Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chemical-Engineering 论文
Vincentqyw/cv-arxiv-daily,Python,1497,2021-10-08 22:35:41,2026-08-31 23:59:44,https://github.com/Vincentqyw/cv-arxiv-daily,🎓Automatically Update CV Papers Daily using Github Actions,🎓使用 Github Actions 每天自动更新简历论文
YuzeHao2023/daily-arxiv-ai4bio,Python,19,2026-01-18 21:21:37,2026-08-31 23:58:59,https://github.com/YuzeHao2023/daily-arxiv-ai4bio,🎓Automatically Update AI4Bio Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Bio 论文
YuzeHao2023/daily-arxiv-ai4polymer,Python,5,2026-01-19 18:42:17,2026-08-31 23:55:00,https://github.com/YuzeHao2023/daily-arxiv-ai4polymer,🎓Automatically Update AI4Polymer Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Polymer 论文
XuzhaoLi/ro-arxiv-daily,Python,36,2024-02-11 10:20:28,2026-08-31 23:54:56,https://github.com/XuzhaoLi/ro-arxiv-daily,"Automatically Update Arxiv Papers about Path Planning, LLM and Autonomous Driving using Github Actions since 2024.2.",自 2024.2 起使用 Github Actions 自动更新关于路径规划、LLM 和自动驾驶的 Arxiv 论文。
YuzeHao2023/daily-arxiv-ai4chem,Python,30,2026-01-18 14:29:07,2026-08-31 23:52:21,https://github.com/YuzeHao2023/daily-arxiv-ai4chem,🎓Automatically Update AI4Chem Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Chem 论文
Rook1echen/arxiv-daily,Python,0,2023-03-24 17:45:08,2026-08-31 23:52:10,https://github.com/Rook1echen/arxiv-daily,每日爬取,[translate failed]
YuzeHao2023/daily-arxiv-ai4economy,Python,5,2026-01-21 21:14:02,2026-08-31 23:50:22,https://github.com/YuzeHao2023/daily-arxiv-ai4economy,🎓Automatically Update AI4Economy Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Economy 论文
Lyz103/LLM-Agent-Paper-daily,Python,20,2024-08-27 16:15:19,2026-08-31 23:48:51,https://github.com/Lyz103/LLM-Agent-Paper-daily,Automatically Update LLM-Agent Papers Daily using Github Actions (Update Every 12th hours),使用 Github Actions 每天自动更新 LLM-Agent 论文（每 12 小时更新一次）
jiangnan030-del/ai-arxiv-daily,Python,0,2026-03-20 21:06:42,2026-08-31 23:47:39,https://github.com/jiangnan030-del/ai-arxiv-daily,"Auto-track AI/LLM papers daily from arXiv - Large Language Model, AI Agent, RAG, Prompt Engineering, RLHF, Multimodal, Code Generation, Fine-tuning",每天自动跟踪来自 arXiv 的 AI/LLM 论文 - 大型语言模型、AI Agent、RAG、Prompt Engineering、RLHF、Multimodal、代码生成、微调
YuzeHao2023/daily-arxiv-ai4math,Python,14,2026-01-19 15:21:58,2026-08-31 23:47:24,https://github.com/YuzeHao2023/daily-arxiv-ai4math,🎓Automatically Update AI4math Papers Daily using Github Actions,🎓使用 Github Actions 每天自动更新 AI4math 论文
YuzeHao2023/daily-arxiv-ai4geo,Python,4,2026-01-21 20:31:22,2026-08-31 23:41:10,https://github.com/YuzeHao2023/daily-arxiv-ai4geo,🎓Automatically Update AI4Geo Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Geo 论文
u107207006/ID-Lottery-Global-Manifesto,HTML,0,2026-02-22 00:11:26,2026-08-31 23:35:02,https://github.com/u107207006/ID-Lottery-Global-Manifesto,2026 Global Governance Diagnosis & Social Detox Project by Hsu Tsuan-Jung.,2026 年全球治理诊断与社会排毒项目，作者：Hsu Tsuan-Jung。
YuzeHao2023/daily-arxiv-ai4physics,Python,15,2026-01-19 15:13:32,2026-08-31 23:33:44,https://github.com/YuzeHao2023/daily-arxiv-ai4physics,🎓Automatically Update AI4Physics Papers Daily using Github Actions,🎓使用 Github Actions 每日自动更新 AI4Physics 论文
divyanshsaxena21/divyanshsaxena21,,0,2024-05-04 02:34:36,2026-09-06 23:19:46,https://github.com/divyanshsaxena21/divyanshsaxena21,Config files for my GitHub profile.,我的 GitHub 个人资料的配置文件。
VicFisher/awesome_biomolecule_modelling,,1,2026-08-31 21:46:40,2026-08-31 22:04:06,https://github.com/VicFisher/awesome_biomolecule_modelling,Awesome Biomolecule Modelling,很棒的生物分子建模
ranirahbani/PlateGenieAI,Python,0,2026-08-24 23:04:49,2026-08-31 20:55:28,https://github.com/ranirahbani/PlateGenieAI,,
platforma-open/3d-structure-prediction,TypeScript,0,2026-04-29 22:14:11,2026-08-31 19:25:36,https://github.com/platforma-open/3d-structure-prediction,Predict 3D structures of antibody and nanobody variable domains directly from sequence.,直接从序列预测抗体和纳米抗体可变域的 3D 结构。
N-S8990/MD-ContactML,Python,0,2026-08-21 06:01:49,2026-08-31 18:20:04,https://github.com/N-S8990/MD-ContactML,Machine learning pipeline for extracting and pruning redundant residue-residue contacts from Molecular Dynamics trajectories.,用于从分子动力学轨迹中提取和修剪冗余残基-残基接触的机器学习管道。
tsiraris/Molecular-Architect-RL,Python,0,2026-08-31 16:30:40,2026-09-01 22:42:19,https://github.com/tsiraris/Molecular-Architect-RL,,
nachikethshetty-art/Drug-discovery-pipeline-,Python,0,2026-08-30 19:30:13,2026-08-31 16:57:20,https://github.com/nachikethshetty-art/Drug-discovery-pipeline-,,
NehaAr/neha.github.io,,1,2025-10-22 21:47:10,2026-08-31 15:54:36,https://github.com/NehaAr/neha.github.io,My Resume,我的简历
